"5,1,1,3,5,1,5",n,"29000,29000,29000,29000,29000,25000,29000","4,2,2,2,2,2"
"5,1,2,4,2,1,2","1,2,6,3,5,7,4","59472,42882,46244,36969,35788,60093,37094","9311,25551,7170,11486,6367,16290,5867",A219VCQZADQ45W,Desktop,60 and above,WiFi,YOU DONT NEED to look at reference each time. a stall would be most annoying when its near a goal attempt. a 3 second stall is not really annoying with general running.,"2,4,4,2,4,4,4"
"5,1,3,1,3,1,1","1,2,7,6,4,5,3","53059,40555,46217,40003,37099,36290,77261","9242,15980,3684,5750,5526,3715,12368",A1T643M1P572AA,Desktop,39 - 45,Cable network,i looked at the quality and tried to see if their was a blue or any stalls in the video,"2,4,4,5,4,5,5"
"5,1,5,5,5,5,5","1,2,7,5,3,4,6","83682,103913,39292,41319,2346741,39701,152828","6503,7972,7073,6688,6599,5912,6496",A1SNX9NBRRIVON,Laptop,18 - 24,Cable network,"  nice work,sports","2,2,2,2,2,2,2"
"5,1,1,1,1,1,1","1,2,3,6,4,7,5","98178,106013,82065,91117,76561,85358,85895","13210,10187,11834,15349,6890,5615,9126",A2BO8M77CS3SGZ,Desktop,32 - 38,Cable network,Almost all videos had the same impairments.,"2,4,4,4,4,5,4"
"5,1,1,1,1,1,1","1,2,4,3,6,7,5","54568,39905,36115,38013,39740,36410,37440","22810,22334,5461,5103,4972,6195,5967",A26UIS59SY4NM6,Desktop,46 - 52,WiFi,The pausing is the most annoying. It adds frustration to the mix. The blurring is ok in moderation. The side by side is not neede.,"2,4,4,4,4,4,5"
"5,1,1,2,1,3,1","1,2,3,4,5,6,7","77187,41237,43353,42900,39333,37805,41683","66976,11047,9944,7977,8126,14208,7087",A1FGKIKJYSL1MI,Laptop,53 - 59,WiFi,"Stalling is worse than a slight blur -- I can generally still see what's going on with a blur, but the stalls make me crazy.  The grading was clear.  Only needed to see the reference video once.","2,4,4,4,4,5,4"
"5,1,5,5,5,5,5","1,2,3,4,6,5,7","67219,46303,99037,42235,26135,40471,19899","18976,14303,6519,6302,4707,6300,5147",A2YZHBU3XTPYWZ,Desktop,32 - 38,WiFi,THE VIDEOS ARE EASY TO GIVE GRADING...,"3,5,3,3,3,3,3"
"5,1,3,2,4,2,2","1,2,6,3,4,5,7","67648,33085,32881,32522,32194,32231,33874","4051,5753,9576,5494,3036,6045,4434",A3PGUPNMOU5BPW,Desktop,18 - 24,Cable network,I didn't notice any blurs. If the resolution was lower it was hard to distinguish. The pauses are frustrating. It happens though so it's not terrible.,"2,5,4,4,2,4,4"
"5,1,2,2,2,1,2","1,2,5,6,7,3,4","57714,43228,45846,63816,53648,66567,63932","13164,43994,15064,7421,12570,9601,7156",A70L26UXLTGLC,Laptop,39 - 45,WiFi,At more important points in a video with action in it a pause or a blur is more annoying. The guidelines were clear. I didn't need to continually look at the reference.,"2,4,4,4,4,4,4"
"5,1,5,5,5,5,5","1,2,5,4,3,7,6","45526,52125,39636,38792,40804,36084,37971","5281,6527,4854,5040,4782,4764,5557",A39ZFO180GYIJB,Desktop,25 - 31,Cable network,Thank you,"2,2,2,2,2,2,2"
"5,1,3,4,3,4,2","1,2,4,5,7,6,3","121452,67055,71306,77497,43803,42398,65288","75072,19273,10116,32469,9209,10892,22402",A2J237J8KM3OCS,Laptop,39 - 45,WiFi,"its a matter of action going with timestamps, sometime its annoying and sometime its enhance of your viewing experience ","2,4,4,4,4,4,4"
"5,1,5,5,5,5,5","1,2,3,7,6,5,4","113634,115049,43706,44753,54085,65706,68366","30774,6533,7340,6592,5663,7118,7023",A3PO3JTLQTZFLJ,Laptop,25 - 31,Cable network,na,"5,5,5,5,5,5,5"
"5,1,4,4,4,4,4","1,2,7,5,6,3,4","496583,265748,131785,44033,94650,130451,4215785","6665,6096,8720,11955,5181,4583,10378",A86CAG3LG83GG,Laptop,32 - 38,Cable network,i saw the quality of the video,"2,2,2,2,2,2,2"
"5,1,5,5,3,5,4","1,2,4,3,6,7,5","66505,52367,48045,48895,44301,48881,67365","8676,13798,6411,6857,15381,6436,5958",A1E8VY6G6VFBB9,Desktop,25 - 31,WiFi,None,"4,4,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,3,5,6,7,4","50983,35425,63836,34460,45912,34489,34063","30572,34991,36848,6276,13549,6310,5811",AZNIEFUIVB2H0,Desktop,46 - 52,Cable network,Blurring makes it difficult to understand what is going on.  Stalling is more annoying since it interupts the flow just when you are looking forward to an action.  Quidelines are clear.  Grading is fine.  Side-by-side helps.  Don't need  the reference after a couple of views.,"2,4,4,4,4,4,4"
"5,1,1,1,2,2,1","1,2,6,3,5,4,7","119654,41836,58190,139510,37986,71740,74505","28594,22880,13086,10840,57783,10210,9086",A1MIR0TP081SKT,Desktop,25 - 31,Cable network,"The stalling of the video is more annoying when there is a most intresting part of the game,All the instructions are clear.","2,4,4,4,4,4,4"
"5,1,1,5,3,3,4","1,2,3,7,4,6,5","65769,44186,63548,99404,44731,69710,64228","7300,8335,7712,5830,6187,7126,7791",A140DPSW275GFR,Desktop,25 - 31,WiFi,no affect my experience,"2,4,4,2,4,4,4"
"5,1,1,1,1,1,1","1,2,7,6,4,5,3","14548,14876,19108,22232,19613,11175,14049","5569,6546,6106,5000,4911,15260,7253",A1O6NAOVMJ1XVC,Laptop,25 - 31,Cable network,streaming variant,"2,2,2,2,2,2,2"
"5,1,1,2,2,2,5","1,2,7,6,3,4,5","65396,36697,37660,38007,40224,38089,66563","25270,9574,6601,7275,8626,9155,19178",AHPOH7GFQK14J,Desktop,32 - 38,Cable network,"If the impairment happens right before an important or exciting moment, it is more annoying","2,4,5,4,5,4,2"
"5,1,1,1,1,1,1","1,2,3,7,6,5,4","57822,36788,42380,37744,35950,37010,35677","15530,23149,8677,7467,5493,7359,6217",A1CIIX0CB0GR7H,Desktop,39 - 45,Cable network,"The video pausing during very crucial live-action moments, such as when someone scores a goal, is extremely annoying and takes away from the game enjoyment. The experiment was not clear in that in the beginning when you had us rate the reference video as bad, that video I could only recognize a pause in the video and nothing else. So if I am to use that as a reference, I have to mark anything with a one-second pause as the same. I wish the  timing of the pause was better explained at the beginning as to how we wan that to affect our rating.","2,4,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,6,5,3,7,4","22800,24322,18916,59023,18163,20231,24566","12793,5607,4688,4467,12232,8499,4440",ALHT37PYQA05D,Laptop,25 - 31,Cable network,HD QUALITY.,"2,2,2,2,2,2,2"
"5,1,2,2,2,2,2","1,2,5,4,6,7,3","80583,56239,55891,60705,65635,61285,69574","28526,16914,6308,7401,9764,7028,8518",A21EZISIJ3JPSW,Laptop,39 - 45,WiFi,"I think the guidelines were clear, but I wasn't sure about grading.  I would have ranked some of the events as annoying, not very.  I also didn't notice any blurs, but it could have been to the size on my screen. ","2,4,4,4,4,4,4"
"5,1,2,1,5,1,2","1,2,5,6,7,4,3","66683,52694,42571,40027,49947,40753,58147","14255,23822,6911,7661,12689,5618,7617",A3DS5B06ZCD3E3,Other device,39 - 45,WiFi,Some times it seemed like the stalls were lnger if they were at the beginning of the video as opposed to the end. Maybe it was just my perception. I watched the comparison once and I was pretty sure I had a good feeling about what was considered excellent.,"2,4,4,4,2,4,4"
"5,1,1,1,2,1,2","1,2,6,3,5,7,4","64792,52236,53848,51813,51313,82730,52400","14116,7086,14471,4731,5334,15115,5930",A33CFLCMJNHHNC,Desktop,39 - 45,Cable network,"If the impairment happens at a crucial or exciting part of the video, it is very annoying.  Guideline is clear. Not confused about grading. A reference to a 'bad' video probably is more useful.","2,4,4,4,4,4,4"
"5,1,1,2,1,1,4","1,2,7,6,5,4,3","54582,47772,67649,67979,76665,63558,63153","12918,9272,8171,10406,9645,8606,19213",A1PPJJHOPZQ3E5,Laptop,25 - 31,WiFi,is very help full side y side comparison ,"2,2,2,2,2,2,2"
"5,1,3,3,5,4,3","1,2,5,6,3,4,7","58620,41049,37775,36856,67772,40998,35751","13522,13276,8176,6744,19792,7592,7245",A26ZENZ5G8AEGM,Laptop,60 and above,Cable network,The impairments negatively effect my experience. The blur is more annoying that the stall. The guidelines were clear. I do not need the reference more than once.,"2,5,4,4,2,4,4"
"5,1,4,4,1,5,1","1,2,3,5,4,6,7","48007,36300,55307,37297,35738,40803,35512","13574,22111,11714,16267,60026,8100,11204",A3LMI7ZDFO8JHR,Laptop,32 - 38,WiFi,yes because i was able to go back and see where it stall ,"2,4,2,2,2,2,4"
"5,1,2,2,2,2,2","1,2,6,7,5,4,3","80614,73943,45447,45673,72950,45333,52031","7644,35567,9880,6586,8574,7928,7344",A1NH9LK567B862,Laptop,32 - 38,WiFi,No need for side by side comparison. Because grading the video isn't that much hard. ,"2,4,4,4,4,4,4"
"5,1,3,2,2,3,3","1,2,5,4,6,7,3","114967,59158,60497,85010,48137,49197,43521","43082,24311,6864,9436,22973,7647,6148",A2RR3R75ECQSKE,Laptop,32 - 38,Cellular network,I often face stall videos while comparing to blur.,"2,4,4,4,4,4,4"
"5,1,2,3,3,1,4","1,2,4,6,7,5,3","50475,37534,41121,35835,34140,34851,34274","20156,5136,9504,5478,4118,5246,5611",A1IHI23KH87K5W,Desktop,46 - 52,Cable network,"If happens during replay, not very annoying. If happens when someone about to shoot, very annoying.","4,4,4,4,4,4,4"
"5,1,4,5,4,5,4","1,2,4,7,3,6,5","125904,166556,50280,59187,49985,55502,47371","30683,16832,6820,8424,5883,13104,8149",A16FVMBSNMXG9F,Smartphone,25 - 31,Wi-fi,"The quality of the video directly interferes with the well-being of the viewer, especially if it crashes. I think the research was clear and visualization side by side helps.","2,2,5,4,5,4,4"
"5,1,3,4,4,2,5","1,2,6,3,7,5,4","98154,109918,53411,41043,47417,42462,41072","27515,112302,11538,8488,7594,13116,8116",A3RWDYQD1331VH,Laptop,32 - 38,WiFi,nice study,"2,2,2,2,2,2,2"
"5,1,1,1,1,1,1","1,2,6,5,4,7,3","101084,53142,51684,43407,46844,50619,129145","38396,45776,6990,9277,8347,16774,15367",A10U3R76C454PP,Ordenador portátil,32 - 38,WiFi,"sometimes the failure occurs at the least indicated moment, hindering the enjoyment of the special moment in the video","2,4,4,4,4,4,4"
"5,1,5,5,5,5,5","1,2,4,5,7,3,6","68513,129647,41106,38427,43935,43305,41214","18904,10249,5250,5790,5640,5171,5638",A1Z6F6EIUJFC6T,Desktop,25 - 31,Cable network,That is good impairments in different videos.,"5,5,5,5,5,5,5"
"5,1,2,2,2,2,2","1,2,6,5,7,4,3","73750,44512,37858,40604,37240,43505,38102","16731,20201,5864,6936,6193,8567,6616",A39C1BN9ZSQ0R2,Tablet,32 - 38,WiFi,"I find stalling annoying no matter what time they happen in a video. Although they are more expected at the start of a video when things are just loading than they are at the end of a video. Everything was clear. I didn't notice any blurring in the test videos, but they all stalled at different points. I didn","2,4,4,4,4,4,4"
"5,1,3,2,2,1,4","1,2,4,3,5,6,7","106625,79751,33899,46790,38030,35082,35840","14072,11823,13910,17273,8261,6213,7367",A1V6P1ZE6Q8YEW,Desktop,32 - 38,Cable network,Yes the time of impairment definitely affects how much I enjoy the video. Really enjoyed the study and understood it well. The grading was easy to understand. Looking at reference video in comparison helped make a judgement..,"2,4,4,4,4,4,4"
"5,1,2,1,3,1,1","1,2,4,7,6,5,3","54593,38401,36574,59169,35763,36247,37138","25981,23810,7423,58647,17537,4571,5400",A2QD9PJUKW7PKK,Desktop,25 - 31,WiFi,when there is stall for 1-2 sec it is quite annoying and when the player kick the football and then it is stall it is too much annoying and not acceptable,"2,4,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,5,4,3,6,7","12535,16773,16741,15115,14420,16163,16657","9981,4538,4280,5039,4755,4817,10226",A24RQYIDMV7OPK,Laptop,25 - 31,Cable network,play ground ,"2,2,2,2,2,2,4"
"5,1,3,4,2,3,4","1,2,6,5,3,7,4","74613,44249,50078,38659,56515,68249,41760","47817,30146,12451,7909,21355,16971,8230",AVOF14300525D,Laptop,53 - 59,WiFi,"The blur was more difficult for me to distinguish, so it did not annoy me much. The other impairment stopped the video momentarily making you think there was something wrong with the video. That was annoying. The experiment guide is clear. I was not confused about the grading. The side-by-side comparison helped me. ","2,5,4,3,5,4,4"
"5,1,1,1,1,1,1","1,2,3,6,7,4,5","130454,137245,68719,154086,49441,54007,92835","41553,52124,13143,11591,10637,13707,13576",ARTQWWNFA7IOD,Laptop,39 - 45,WiFi,pause of video in between more than 10sec,"2,4,4,4,4,4,4"
"5,1,1,2,1,1,3","1,2,6,3,7,4,5","89664,44889,38770,36818,36131,39203,121721","33366,15559,10353,11104,6915,9657,7216",ALML8V38FDV0,Laptop,53 - 59,WiFi,yes it is clear.,"2,4,4,4,5,4,2"
"5,1,1,1,1,1,1","1,2,6,7,3,4,5","75125,40223,39246,39641,39981,83274,115065","21950,46744,10648,11270,7540,90680,25259",A39N0WW02VT0MB,Desktop,25 - 31,Cable network,in seven videos the videos stuck on different places. the same impairment is annoying the video so that there is confusion to grade it. ,"2,4,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,3,7,5,4,6","81669,60678,49100,45486,50582,46403,50182","9083,9314,11733,10076,16489,10739,8853",A11SX02CICZN85,Laptop,25 - 31,WiFi,The experiment guideline is very clear and easy to understand. nothing is annoying in this hit. I haven't confuse in grading side-by-side comparison helps me to grade it easily. If it start play simultaneous means it will be much more easy   ,"2,4,4,4,4,4,4"
"5,1,2,3,3,2,3","1,2,3,6,7,5,4","65928,35632,67859,60357,0,71082,61953","32516,12633,29158,15075,71121,16078,12606",A2GK8NS27GDFCZ,Laptop,32 - 38,WiFi,"Stalling has the worst impact for annoyance to me. I don't think I needed the side by side comparison, the video issues were obvious in each one. ","2,4,5,4,4,5,4"
"5,1,3,3,3,2,3","1,2,6,5,3,4,7","216614,36751,37787,44051,33503,40821,35956","7051,7483,3134,10994,8512,7713,6937",A320QA9HJFUOZO,Desktop,32 - 38,WiFi,"The impairment negatively affects my experience if it happens at an important time in the video, like during a soccer shot. Impairments are more annoying the more they interfere with the viewing experience. I did not find the side by side comparison very helpful.","2,4,4,4,4,4,4"
"5,1,5,5,5,5,4","1,2,7,5,3,4,6","28755,37372,12224,14465,17051,15973,22056","31938,11861,5511,5529,6375,4776,6539",AE2JPBAKCP9T3,Desktop,18 - 24,WiFi,NONE,"5,5,5,5,5,5,5"
"5,1,2,2,2,2,2","1,2,7,4,6,3,5","108543,115563,102189,95121,94997,95072,93418","10846,10795,34505,8338,10789,8642,12597",AVPD36WUJKJFS,Laptop,39 - 45,WiFi,"Almost all the test videos had stall problem, Experiment guideline is clear, A little confuse on grading as all the test videos looks similar, And side by side comparison helped a lot","2,4,4,4,4,4,4"
