"5,1,1,3,5,1,5",n,"29000,29000,29000,29000,29000,25000,29000","4,2,2,2,2,2"
"5,1,3,3,4,3,3","1,2,5,3,4,6,7","73751,66630,59552,67125,57930,54033,68626","9547,7931,7007,6990,44266,6875,8378",A1I25A84DUJLI,Laptop,25 - 31,Cable network,ENGLISH IS COMFORTABLE LANGUAGE. NO CONFUSION IN GRADING. ,"2,5,2,2,2,4,5"
"5,1,5,5,5,3,5","1,2,6,4,7,5,3","54411,39971,62304,63786,63575,67688,63448","12194,20997,10334,24993,9989,34949,15767",APC7FSVEKRIGT,Laptop,32 - 38,WiFi,"the impairments of ""stall"" in annoying only when the action is near the goalkeeper","2,4,4,4,4,4,4"
"5,1,2,3,3,3,3","1,2,7,6,4,3,5","56845,46060,35758,35411,36585,35615,36742","4850,6305,9167,5357,8332,5370,9184",A1EGQAMPW9N5FT,Desktop,25 - 31,WiFi,"When the impairment happen in a crucial moment, like when someone is to shoot, is more annoying","2,5,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,3,6,4,5,7","75669,48701,69331,73395,0,68771,102359","14972,34302,44398,23923,71633,9850,122381",A29RR6SV0L4D8C,Laptop,25 - 31,Cellular network,the experiment guideline was clear,"2,4,4,5,5,5,5"
"5,1,1,1,1,1,1","1,2,3,6,5,4,7","101540,38312,38123,35766,39159,39573,39213","4181,5173,3783,4207,4733,6829,4453",A34YKQXWOMUZRC,Desktop,39 - 45,Cable network,Everything is very clear.,"2,4,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,3,7,6,4,5","63980,40856,44968,57179,67756,79108,68677","26965,44911,17832,12076,13887,8122,10039",A3EHE32S5AS1I1,Desktop,25 - 31,Cable network,"I think the reference is no longer needed. For me, the stalling is completely annoying whenever it occurs, because when it occurs once, it will happen again (frequently), hence i´m expecting for it and therefore not enjoying.","2,4,4,4,4,4,4"
",,,,,,","1,2,3,4,6,5,7","0,0,0,0,0,0,0","0,0,0,0,0,0,0",A3TLL0KRD80A5Z,Laptop,25 - 31,WiFi,"I feel the impairments at the beginning of a reply is fine but an impairment like ""Stall"" for more than couple of seconds is very annoying. Impairments during crucial moments like passing of the ball from one player to another, or moments just before scoring of a goal can ruin the whole experince. ",",,,,,,"
"5,1,5,1,5,5,5","1,2,4,7,3,6,5","76534,59855,57297,68009,68997,63547,73442","19146,26544,24155,31259,20297,11613,34169",A96HQDKRSAZZT,Laptop,18 - 24,WiFi,Yes,"2,4,2,2,2,2,2"
"5,1,3,3,2,3,3","1,2,6,5,4,3,7","77573,65791,78614,63706,66738,63015,63190","7279,9039,6522,5322,6430,7930,10888",A1GV1WGA3W6CLG,Desktop,53 - 59,WiFi,Impairments at moments of suspense or excitement are much more annoying than those at other times. Do not need side-by-side reference.,"2,4,4,4,5,4,4"
"5,1,3,3,3,5,3","1,2,4,3,7,5,6","41896,36017,36532,36096,36738,36113,33993","4367,10168,7951,28636,5984,4684,8121",A253S5S5GWG94P,Desktop,18 - 24,Cable network,yes,"2,4,4,4,4,2,4"
"5,1,4,5,4,4,2","1,2,5,4,7,6,3","349660,52058,60091,47794,48117,103591,43313","7044,7161,7018,8118,5027,4727,7509",A2KWEVSI7P1RGQ,Laptop,25 - 31,Cable network,none,"2,5,2,2,2,2,2"
"5,1,1,1,1,1,1","1,2,3,7,6,5,4","26760,18650,37492,18315,17064,23073,16309","20032,7887,15122,4774,6155,14072,5631",A36SUOEMOIXFSO,Laptop,25 - 31,Cable network,yes,"2,2,2,2,2,2,2"
"5,1,4,4,4,4,4","1,2,3,7,4,5,6","63733,265273,38770,40845,37365,36450,37450","373808,16395,8550,7600,6500,8281,9583",AU581RHK5J8L4,Desktop,25 - 31,Cable network,The main objective of this study is to assess the effect of video games on ... Our findings show that visual memory results were slightly better in the playing group. ... There are many studies that could show that the use of video games is an ... without any prior cognitive function impairment or chronic disease.,"2,2,2,2,4,4,4"
"5,1,1,1,1,1,1","1,2,5,7,4,6,3","37379,36619,12949,33011,34266,34902,35608","4391,29780,4753,3263,4438,4663,4902",AL24FY41FE1J7,Desktop,18 - 24,Cable network,"the stalling impairment is more annyoing than the blur impairment for me, because it just breaks the climax of the video. I am not confused about the grading. the side-by-side comparison helps me at the beginning, but after a few tests I don't need it anymore. ","2,2,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,5,7,4,6,3","67130,58556,30690,63523,73166,215160,63868","10533,24630,9607,7063,6100,10406,6411",A2FEWB3KWM7KX7,Laptop,25 - 31,WiFi,"The test is very clear, I was able to understand quickly. Having a better quality video helps to understand the mistakes of the second. The second is made worse by knowing what a good quality is like.","2,4,4,4,4,4,4"
"5,1,1,1,5,1,1","1,2,6,4,5,3,7","45293,36082,12616,22699,27449,38598,24340","4910,11893,5810,5150,4908,5230,4821",A182N7RLXGSCZG,Desktop,25 - 31,WiFi,"survey is clear to me. If a videos stop mid ways, people might get annoyed. Side by side comparison does help me grade.","2,4,4,4,2,4,4"
"5,1,4,2,3,2,2","1,2,5,3,4,7,6","80393,48577,52870,47294,329640,40332,46727","19500,10229,10190,14485,16857,9052,11939",ACBG07QLGIDP0,Laptop,25 - 31,WiFi,"I think the stalling bad experience is highly dependent on the timestamp it occurs. I didn't see any blurring on the videos I was supposed to grade but in general, it was pretty straightforward. On the last question, I think it's important to have the reference video available to check. Not always necessary, but sometimes it is, so leave it available. One more thing. Give more time to the conclusion of the task. I did this one before, with the blurr impairment, and lost the reward because it took me more than 20min to finish the task and answer this final question. The task is very interesting by the way.","2,4,4,4,4,4,4"
"5,1,1,1,1,1,1","1,2,6,4,3,5,7","168004,326461,45815,53934,54818,60427,32521","40935,17161,4285,6821,4077,9879,3561",A305USYDAJUGI7,Desktop,39 - 45,Cable network,"It was very clear, and it was easy for me to give grades by wacthing side-by-side comparison.","2,4,4,4,4,4,4"
"5,1,5,5,5,5,5","1,2,4,5,7,3,6","69985,40770,92645,51491,81022,41181,38459","15181,9432,7750,4807,4569,4759,6184",A2MDHOD643AW1K,Laptop,25 - 31,Cable network,Thank you,"2,2,2,2,2,2,2"
"5,1,3,2,2,2,3","1,2,3,6,7,5,4","63488,57245,38651,36840,37803,51857,36127","12691,10028,19722,11513,9704,12839,13769",A14YT4Q8ZT8GYJ,Laptop,25 - 31,WiFi,"It's annoying when something important it's going on at the video. it's clear. no confuse. Don't think I should look at the reference again, It's enough. ","2,4,4,4,4,4,5"
"5,1,5,5,5,5,5","1,2,6,7,4,3,5","241385,105874,42066,37300,37665,109742,39069","43659,27579,7196,9315,5539,7573,5997",A392XBUSSNVGRU,Desktop,25 - 31,Cable network,Nothing,"2,5,5,5,5,5,5"
"5,1,5,4,5,4,1","1,2,3,5,6,4,7","63376,51082,29313,99978,80306,75606,150642","5846,84129,13979,7438,13235,9836,19787",A6FFJG03FFRAL,Laptop,18 - 24,WiFi,None,"5,4,5,5,5,5,4"
"5,5,4,4,4,4,5","1,2,7,4,5,6,3","95545,0,71665,71419,71243,73387,116307","34140,13883,18338,25795,43694,20466,49813",AEPK8XRFCD0OI,Área de Trabalho,18 - 24,Wi-fi, Side-by-side comparison helps to make a better analysis of details,"2,2,4,4,4,4,2"
"5,1,1,1,1,1,1","1,2,3,4,6,7,5","41251,16741,26093,21563,26365,23783,17088","10486,11500,11815,7699,10237,7312,6734",AYMJAMX7Z7YHG,Desktop,25 - 31,Cable network,none,"2,2,2,2,2,2,2"
